#,Date-Time (EST/EDT),Ch:1 - Temperature   (°C),Ch:2 - Light   (lux)
11991,09/05/2023 22:20:00,21.36,0.00
11992,09/05/2023 22:30:00,21.40,0.00
11993,09/05/2023 22:40:00,21.45,0.00
11994,09/05/2023 22:50:00,21.53,0.00
11995,09/05/2023 23:00:00,21.66,0.00
11996,09/05/2023 23:10:00,21.75,0.00
11997,09/05/2023 23:20:00,21.83,0.00
11998,09/05/2023 23:30:00,21.83,0.00
11999,09/05/2023 23:40:00,21.96,0.00
12000,09/05/2023 23:50:00,22.01,0.00
12001,09/06/2023 00:00:00,22.05,0.00
12002,09/06/2023 00:10:00,22.09,0.00
12003,09/06/2023 00:20:00,22.09,0.00
12004,09/06/2023 00:30:00,22.13,0.00
12005,09/06/2023 00:40:00,22.13,0.00
12006,09/06/2023 00:50:00,22.13,0.00
12007,09/06/2023 01:00:00,22.09,0.00
12008,09/06/2023 01:10:00,22.13,0.00
12009,09/06/2023 01:20:00,22.05,0.00
12010,09/06/2023 01:30:00,22.05,0.00
12011,09/06/2023 01:40:00,22.09,0.00
12012,09/06/2023 01:50:00,22.18,0.00
12013,09/06/2023 02:00:00,22.13,0.00
12014,09/06/2023 02:10:00,22.22,0.00
12015,09/06/2023 02:20:00,22.09,0.00
12016,09/06/2023 02:30:00,21.96,0.00
12017,09/06/2023 02:40:00,21.92,0.00
12018,09/06/2023 02:50:00,21.83,0.00
12019,09/06/2023 03:00:00,21.75,0.00
12020,09/06/2023 03:10:00,21.62,0.00
12021,09/06/2023 03:20:00,21.58,0.00
12022,09/06/2023 03:30:00,21.45,0.00
12023,09/06/2023 03:40:00,21.49,0.00
12024,09/06/2023 03:50:00,21.45,0.00
12025,09/06/2023 04:00:00,21.45,0.00
12026,09/06/2023 04:10:00,21.49,0.00
12027,09/06/2023 04:20:00,21.45,0.00
12028,09/06/2023 04:30:00,21.45,0.00
12029,09/06/2023 04:40:00,21.49,0.00
12030,09/06/2023 04:50:00,21.45,0.00
12031,09/06/2023 05:00:00,21.40,0.00
12032,09/06/2023 05:10:00,21.28,0.00
12033,09/06/2023 05:20:00,21.19,0.00
12034,09/06/2023 05:30:00,21.15,0.00
12035,09/06/2023 05:40:00,21.10,0.00
12036,09/06/2023 05:50:00,21.02,0.00
12037,09/06/2023 06:00:00,20.93,0.00
12038,09/06/2023 06:10:00,20.89,2.38
12039,09/06/2023 06:20:00,20.85,10.88
12040,09/06/2023 06:30:00,20.76,19.17
12041,09/06/2023 06:40:00,20.68,32.70
12042,09/06/2023 06:50:00,20.63,43.58
12043,09/06/2023 07:00:00,20.55,112.52
12044,09/06/2023 07:10:00,20.55,159.64
12045,09/06/2023 07:20:00,20.46,191.04
12046,09/06/2023 07:30:00,20.55,240.80
12047,09/06/2023 07:40:00,20.63,291.28
12048,09/06/2023 07:50:00,20.68,365.28
12049,09/06/2023 08:00:00,20.72,429.28
12050,09/06/2023 08:10:00,20.98,879.36
12051,09/06/2023 08:20:00,21.10,994.56
12052,09/06/2023 08:30:00,21.28,1126.08
12053,09/06/2023 08:40:00,21.32,1168.64
12054,09/06/2023 08:50:00,21.36,1290.88
12055,09/06/2023 09:00:00,21.36,501.12
12056,09/06/2023 09:10:00,21.36,541.44
12057,09/06/2023 09:20:00,21.40,778.88
12058,09/06/2023 09:30:00,21.53,826.88
12059,09/06/2023 09:40:00,21.53,531.04
12060,09/06/2023 09:50:00,21.58,1063.04
12061,09/06/2023 10:00:00,21.49,441.76
12062,09/06/2023 10:10:00,21.53,434.08
12063,09/06/2023 10:20:00,21.58,460.48
12064,09/06/2023 10:30:00,21.70,577.44
12065,09/06/2023 10:40:00,21.70,542.40
12066,09/06/2023 10:50:00,21.75,513.76
12067,09/06/2023 11:00:00,21.70,482.08
12068,09/06/2023 11:10:00,21.83,498.08
12069,09/06/2023 11:20:00,21.88,379.36
12070,09/06/2023 11:30:00,21.92,359.36
12071,09/06/2023 11:40:00,21.92,467.36
12072,09/06/2023 11:50:00,22.01,548.00
12073,09/06/2023 12:00:00,22.09,578.24
12074,09/06/2023 12:10:00,22.18,656.96
12075,09/06/2023 12:20:00,22.26,605.60
12076,09/06/2023 12:30:00,22.31,546.24
12077,09/06/2023 12:40:00,22.39,425.76
12078,09/06/2023 12:50:00,22.39,383.04
12079,09/06/2023 13:00:00,22.35,375.04
12080,09/06/2023 13:10:00,22.26,312.08
12081,09/06/2023 13:20:00,22.18,423.68
12082,09/06/2023 13:30:00,22.31,727.68
12083,09/06/2023 13:40:00,22.48,3101.44
12084,09/06/2023 13:50:00,22.56,4601.60
12085,09/06/2023 14:00:00,22.61,4840.96
12086,09/06/2023 14:10:00,22.65,4376.32
12087,09/06/2023 14:20:00,22.35,2602.24
12088,09/06/2023 14:30:00,22.18,2638.08
12089,09/06/2023 14:40:00,22.05,714.24
12090,09/06/2023 14:50:00,22.09,3537.92
12091,09/06/2023 15:00:00,21.96,1766.40
12092,09/06/2023 15:10:00,21.88,643.20
12093,09/06/2023 15:20:00,21.70,335.52
12094,09/06/2023 15:30:00,21.79,2686.72
12095,09/06/2023 15:40:00,21.70,619.36
12096,09/06/2023 15:50:00,21.75,389.44
12097,09/06/2023 16:00:00,21.75,1112.32
12098,09/06/2023 16:10:00,21.70,857.60
12099,09/06/2023 16:20:00,21.75,619.36
12100,09/06/2023 16:30:00,21.79,588.32
12101,09/06/2023 16:40:00,21.66,371.20
12102,09/06/2023 16:50:00,21.70,379.04
12103,09/06/2023 17:00:00,21.62,319.68
12104,09/06/2023 17:10:00,21.58,298.00
12105,09/06/2023 17:20:00,21.49,246.72
12106,09/06/2023 17:30:00,21.45,223.92
12107,09/06/2023 17:40:00,21.36,208.32
12108,09/06/2023 17:50:00,21.32,183.84
12109,09/06/2023 18:00:00,21.23,155.08
12110,09/06/2023 18:10:00,21.15,120.20
12111,09/06/2023 18:20:00,21.06,89.76
12112,09/06/2023 18:30:00,20.98,64.00
12113,09/06/2023 18:40:00,20.89,43.96
12114,09/06/2023 18:50:00,20.72,28.32
12115,09/06/2023 19:00:00,20.68,16.51
12116,09/06/2023 19:10:00,20.63,7.14
12117,09/06/2023 19:20:00,20.50,1.29
12118,09/06/2023 19:30:00,20.50,0.00
12119,09/06/2023 19:40:00,20.55,0.00
12120,09/06/2023 19:50:00,20.59,0.00
12121,09/06/2023 20:00:00,20.63,0.00
12122,09/06/2023 20:10:00,20.68,0.00
12123,09/06/2023 20:20:00,20.80,0.00
12124,09/06/2023 20:30:00,20.93,0.00
12125,09/06/2023 20:40:00,21.10,0.00
12126,09/06/2023 20:50:00,21.23,0.00
12127,09/06/2023 21:00:00,21.32,0.00
12128,09/06/2023 21:10:00,21.36,0.00
12129,09/06/2023 21:20:00,21.36,0.00
12130,09/06/2023 21:30:00,21.36,0.00
12131,09/06/2023 21:40:00,21.40,0.00
12132,09/06/2023 21:50:00,21.49,0.00
12133,09/06/2023 22:00:00,21.53,0.00
12134,09/06/2023 22:10:00,21.58,0.00
12135,09/06/2023 22:20:00,21.62,0.00
12136,09/06/2023 22:30:00,21.62,0.00
12137,09/06/2023 22:40:00,21.70,0.00
12138,09/06/2023 22:50:00,21.75,0.00
12139,09/06/2023 23:00:00,21.79,0.00
12140,09/06/2023 23:10:00,21.79,0.00
12141,09/06/2023 23:20:00,21.83,0.00
12142,09/06/2023 23:30:00,21.83,0.00
12143,09/06/2023 23:40:00,21.88,0.00
12144,09/06/2023 23:50:00,21.92,0.00
12145,09/07/2023 00:00:00,22.09,0.00
12146,09/07/2023 00:10:00,22.22,0.00
12147,09/07/2023 00:20:00,22.35,0.00
12148,09/07/2023 00:30:00,22.48,0.00
12149,09/07/2023 00:40:00,22.52,0.00
12150,09/07/2023 00:50:00,22.52,0.00
12151,09/07/2023 01:00:00,22.61,0.00
12152,09/07/2023 01:10:00,22.65,0.00
12153,09/07/2023 01:20:00,22.69,0.00
12154,09/07/2023 01:30:00,22.69,0.00
12155,09/07/2023 01:40:00,22.65,0.00
12156,09/07/2023 01:50:00,22.61,0.00
12157,09/07/2023 02:00:00,22.52,0.00
12158,09/07/2023 02:10:00,22.43,0.00
12159,09/07/2023 02:20:00,22.39,0.00
12160,09/07/2023 02:30:00,22.43,0.00
12161,09/07/2023 02:40:00,22.48,0.00
12162,09/07/2023 02:50:00,22.61,0.00
12163,09/07/2023 03:00:00,22.56,0.00
12164,09/07/2023 03:10:00,22.56,0.00
12165,09/07/2023 03:20:00,22.43,0.00
12166,09/07/2023 03:30:00,22.31,0.00
12167,09/07/2023 03:40:00,22.31,0.00
12168,09/07/2023 03:50:00,22.26,0.00
12169,09/07/2023 04:00:00,22.22,0.00
12170,09/07/2023 04:10:00,22.13,0.00
12171,09/07/2023 04:20:00,22.01,0.00
12172,09/07/2023 04:30:00,21.96,0.00
12173,09/07/2023 04:40:00,21.92,0.00
12174,09/07/2023 04:50:00,21.96,0.00
12175,09/07/2023 05:00:00,21.96,0.00
12176,09/07/2023 05:10:00,21.92,0.00
12177,09/07/2023 05:20:00,21.92,0.00
12178,09/07/2023 05:30:00,21.92,0.00
12179,09/07/2023 05:40:00,21.88,0.00
12180,09/07/2023 05:50:00,21.88,0.00
12181,09/07/2023 06:00:00,21.83,1.29
12182,09/07/2023 06:10:00,21.70,7.39
12183,09/07/2023 06:20:00,21.62,20.90
12184,09/07/2023 06:30:00,21.53,49.70
12185,09/07/2023 06:40:00,21.53,87.28
12186,09/07/2023 06:50:00,21.45,123.00
12187,09/07/2023 07:00:00,21.45,170.88
12188,09/07/2023 07:10:00,21.40,266.00
12189,09/07/2023 07:20:00,21.40,600.00
12190,09/07/2023 07:30:00,21.36,735.04
12191,09/07/2023 07:40:00,21.32,502.88
12192,09/07/2023 07:50:00,21.19,533.28
12193,09/07/2023 08:00:00,21.19,544.48
12194,09/07/2023 08:10:00,21.28,2619.52
12195,09/07/2023 08:20:00,21.28,840.00
12196,09/07/2023 08:30:00,21.32,4213.76
12197,09/07/2023 08:40:00,21.45,5263.36
12198,09/07/2023 08:50:00,21.53,5565.44
12199,09/07/2023 09:00:00,21.49,1134.08
12200,09/07/2023 09:10:00,21.49,1224.00
12201,09/07/2023 09:20:00,21.75,5118.72
12202,09/07/2023 09:30:00,21.96,5749.76
12203,09/07/2023 09:40:00,21.96,2763.52
12204,09/07/2023 09:50:00,22.22,13803.52
12205,09/07/2023 10:00:00,21.88,1631.36
12206,09/07/2023 10:10:00,21.92,1534.72
12207,09/07/2023 10:20:00,21.96,1862.40
12208,09/07/2023 10:30:00,22.01,2984.96
12209,09/07/2023 10:40:00,22.01,2941.44
12210,09/07/2023 10:50:00,22.05,2924.80
12211,09/07/2023 11:00:00,22.09,3073.28
12212,09/07/2023 11:10:00,22.22,3093.76
12213,09/07/2023 11:20:00,22.13,1624.96
12214,09/07/2023 11:30:00,22.13,1614.08
12215,09/07/2023 11:40:00,22.26,2827.52
12216,09/07/2023 11:50:00,22.35,4158.72
12217,09/07/2023 12:00:00,22.35,4682.24
12218,09/07/2023 12:10:00,22.43,6236.16
12219,09/07/2023 12:20:00,22.52,6661.12
12220,09/07/2023 12:30:00,22.52,6479.36
12221,09/07/2023 12:40:00,22.61,5478.40
12222,09/07/2023 12:50:00,22.69,5442.56
12223,09/07/2023 13:00:00,22.69,4668.16
12224,09/07/2023 13:10:00,22.69,3220.48
12225,09/07/2023 13:20:00,22.73,4065.28
12226,09/07/2023 13:30:00,22.78,1930.24
12227,09/07/2023 13:40:00,22.82,3939.84
12228,09/07/2023 13:50:00,22.86,4584.96
12229,09/07/2023 14:00:00,22.78,4300.80
12230,09/07/2023 14:10:00,22.91,3783.68
12231,09/07/2023 14:20:00,22.86,3877.12
12232,09/07/2023 14:30:00,22.95,3445.76
12233,09/07/2023 14:40:00,23.08,4276.48
12234,09/07/2023 14:50:00,23.12,4106.24
12235,09/07/2023 15:00:00,23.08,3968.00
12236,09/07/2023 15:10:00,23.03,3777.28
12237,09/07/2023 15:20:00,22.91,3724.80
12238,09/07/2023 15:30:00,22.82,3539.20
12239,09/07/2023 15:40:00,22.65,2798.08
12240,09/07/2023 15:50:00,22.43,2259.20
12241,09/07/2023 16:00:00,22.26,1159.04
12242,09/07/2023 16:10:00,22.18,940.80
12243,09/07/2023 16:20:00,22.13,664.96
12244,09/07/2023 16:30:00,22.09,585.60
12245,09/07/2023 16:40:00,22.13,538.40
12246,09/07/2023 16:50:00,22.18,481.60
12247,09/07/2023 17:00:00,22.26,457.44
12248,09/07/2023 17:10:00,22.22,417.60
12249,09/07/2023 17:20:00,22.31,376.32
12250,09/07/2023 17:30:00,22.31,349.60
12251,09/07/2023 17:40:00,22.31,339.84
12252,09/07/2023 17:50:00,22.26,309.52
12253,09/07/2023 18:00:00,22.22,251.92
12254,09/07/2023 18:10:00,22.09,199.44
12255,09/07/2023 18:20:00,22.01,156.80
12256,09/07/2023 18:30:00,22.01,111.44
12257,09/07/2023 18:40:00,21.92,75.80
12258,09/07/2023 18:50:00,21.88,41.80
12259,09/07/2023 19:00:00,21.83,18.68
12260,09/07/2023 19:10:00,21.75,6.93
12261,09/07/2023 19:20:00,21.70,0.86
12262,09/07/2023 19:30:00,21.58,0.00
12263,09/07/2023 19:40:00,21.49,0.00
12264,09/07/2023 19:50:00,21.45,0.00
12265,09/07/2023 20:00:00,21.40,0.00
12266,09/07/2023 20:10:00,21.32,0.00
12267,09/07/2023 20:20:00,21.36,0.00
12268,09/07/2023 20:30:00,21.36,0.00
12269,09/07/2023 20:40:00,21.32,0.00
12270,09/07/2023 20:50:00,21.36,0.00
12271,09/07/2023 21:00:00,21.40,0.00
12272,09/07/2023 21:10:00,21.49,0.00
12273,09/07/2023 21:20:00,21.58,0.00
12274,09/07/2023 21:30:00,21.66,0.00
12275,09/07/2023 21:40:00,21.79,0.00
12276,09/07/2023 21:50:00,21.92,0.00
12277,09/07/2023 22:00:00,22.01,0.00
12278,09/07/2023 22:10:00,22.05,0.00
12279,09/07/2023 22:20:00,22.09,0.00
12280,09/07/2023 22:30:00,22.13,0.00
12281,09/07/2023 22:40:00,22.18,0.00
12282,09/07/2023 22:50:00,22.18,0.00
12283,09/07/2023 23:00:00,22.18,0.00
12284,09/07/2023 23:10:00,22.22,0.00
12285,09/07/2023 23:20:00,22.22,0.00
12286,09/07/2023 23:30:00,22.26,0.00
12287,09/07/2023 23:40:00,22.35,0.00
12288,09/07/2023 23:50:00,22.39,0.00
12289,09/08/2023 00:00:00,22.43,0.00
12290,09/08/2023 00:10:00,22.52,0.00
12291,09/08/2023 00:20:00,22.56,0.00
12292,09/08/2023 00:30:00,22.56,0.00
12293,09/08/2023 00:40:00,22.61,0.00
12294,09/08/2023 00:50:00,22.65,0.00
12295,09/08/2023 01:00:00,22.65,0.00
12296,09/08/2023 01:10:00,22.73,0.00
12297,09/08/2023 01:20:00,22.78,0.00
12298,09/08/2023 01:30:00,22.86,0.00
12299,09/08/2023 01:40:00,22.91,0.00
12300,09/08/2023 01:50:00,22.99,0.00
12301,09/08/2023 02:00:00,23.08,0.00
12302,09/08/2023 02:10:00,23.16,0.00
12303,09/08/2023 02:20:00,23.25,0.00
12304,09/08/2023 02:30:00,23.21,0.00
12305,09/08/2023 02:40:00,23.25,0.00
12306,09/08/2023 02:50:00,23.16,0.00
12307,09/08/2023 03:00:00,23.03,0.00
12308,09/08/2023 03:10:00,22.99,0.00
12309,09/08/2023 03:20:00,23.03,0.00
12310,09/08/2023 03:30:00,23.08,0.00
12311,09/08/2023 03:40:00,23.16,0.00
12312,09/08/2023 03:50:00,23.25,0.00
12313,09/08/2023 04:00:00,23.25,0.00
12314,09/08/2023 04:10:00,23.21,0.00
12315,09/08/2023 04:20:00,23.12,0.00
12316,09/08/2023 04:30:00,22.99,0.00
12317,09/08/2023 04:40:00,22.86,0.00
12318,09/08/2023 04:50:00,22.86,0.00
12319,09/08/2023 05:00:00,22.86,0.00
12320,09/08/2023 05:10:00,22.78,0.00
12321,09/08/2023 05:20:00,22.73,0.00
12322,09/08/2023 05:30:00,22.61,0.00
12323,09/08/2023 05:40:00,22.56,0.00
12324,09/08/2023 05:50:00,22.52,0.00
12325,09/08/2023 06:00:00,22.56,1.51
12326,09/08/2023 06:10:00,22.52,10.91
12327,09/08/2023 06:20:00,22.43,33.57
12328,09/08/2023 06:30:00,22.52,75.04
12329,09/08/2023 06:40:00,22.48,119.56
12330,09/08/2023 06:50:00,22.52,158.64
12331,09/08/2023 07:00:00,22.43,289.60
12332,09/08/2023 07:10:00,22.39,233.68
12333,09/08/2023 07:20:00,22.39,398.56
12334,09/08/2023 07:30:00,22.26,349.60
12335,09/08/2023 07:40:00,22.22,352.96
12336,09/08/2023 07:50:00,22.18,352.16
12337,09/08/2023 08:00:00,22.13,376.64
12338,09/08/2023 08:10:00,22.13,431.36
12339,09/08/2023 08:20:00,22.05,530.24
12340,09/08/2023 08:30:00,22.05,581.28
12341,09/08/2023 08:40:00,22.01,580.48
12342,09/08/2023 08:50:00,21.92,565.76
12343,09/08/2023 09:00:00,21.92,699.84
12344,09/08/2023 09:10:00,21.88,905.60
12345,09/08/2023 09:20:00,21.92,1140.16
12346,09/08/2023 09:30:00,21.92,1419.52
12347,09/08/2023 09:40:00,21.92,2046.08
12348,09/08/2023 09:50:00,22.18,2684.16
12349,09/08/2023 10:00:00,22.13,1560.32
12350,09/08/2023 10:10:00,22.22,1700.48
12351,09/08/2023 10:20:00,22.26,1744.64
12352,09/08/2023 10:30:00,22.35,1424.00
12353,09/08/2023 10:40:00,22.48,1857.28
12354,09/08/2023 10:50:00,22.48,2679.04
12355,09/08/2023 11:00:00,22.56,1876.48
12356,09/08/2023 11:10:00,22.52,2351.36
12357,09/08/2023 11:20:00,22.52,2128.00
12358,09/08/2023 11:30:00,22.61,1757.44
12359,09/08/2023 11:40:00,22.61,1043.20
12360,09/08/2023 11:50:00,22.65,1159.04
12361,09/08/2023 12:00:00,22.73,3919.36
12362,09/08/2023 12:10:00,22.82,4879.36
12363,09/08/2023 12:20:00,22.86,3669.76
12364,09/08/2023 12:30:00,22.86,4400.64
12365,09/08/2023 12:40:00,22.86,1796.48
12366,09/08/2023 12:50:00,22.99,2813.44
12367,09/08/2023 13:00:00,22.95,3539.20
12368,09/08/2023 13:10:00,22.95,2602.24
12369,09/08/2023 13:20:00,23.03,3496.96
12370,09/08/2023 13:30:00,22.99,1043.20
12371,09/08/2023 13:40:00,23.03,1272.64
12372,09/08/2023 13:50:00,23.12,3022.08
12373,09/08/2023 14:00:00,23.21,1830.40
12374,09/08/2023 14:10:00,23.25,2536.96
12375,09/08/2023 14:20:00,23.38,3034.88
12376,09/08/2023 14:30:00,23.42,2519.04
12377,09/08/2023 14:40:00,23.42,1246.72
12378,09/08/2023 14:50:00,23.38,1989.12
12379,09/08/2023 15:00:00,23.29,538.88
12380,09/08/2023 15:10:00,23.29,197.92
12381,09/08/2023 15:20:00,23.38,189.04
12382,09/08/2023 15:30:00,23.38,40.50
12383,09/08/2023 15:40:00,23.46,9.77
12384,09/08/2023 15:50:00,23.42,9.12
12385,09/08/2023 16:00:00,23.34,8.69
12386,09/08/2023 16:10:00,23.21,8.47
12387,09/08/2023 16:20:00,23.03,11.50
12388,09/08/2023 16:30:00,22.95,16.51
12389,09/08/2023 16:40:00,22.91,33.08
12390,09/08/2023 16:50:00,22.91,53.12
12391,09/08/2023 17:00:00,22.91,60.10
12392,09/08/2023 17:10:00,22.86,79.28
12393,09/08/2023 17:20:00,22.73,128.96
12394,09/08/2023 17:30:00,22.65,180.40
12395,09/08/2023 17:40:00,22.61,190.16
12396,09/08/2023 17:50:00,22.61,185.60
12397,09/08/2023 18:00:00,22.61,164.72
12398,09/08/2023 18:10:00,22.65,142.08
12399,09/08/2023 18:20:00,22.69,112.40
12400,09/08/2023 18:30:00,22.69,81.12
12401,09/08/2023 18:40:00,22.69,44.44
12402,09/08/2023 18:50:00,22.65,21.33
12403,09/08/2023 19:00:00,22.61,5.22
12404,09/08/2023 19:10:00,22.52,2.38
12405,09/08/2023 19:20:00,22.52,0.21
12406,09/08/2023 19:30:00,22.43,0.00
12407,09/08/2023 19:40:00,22.35,0.00
12408,09/08/2023 19:50:00,22.31,0.00
12409,09/08/2023 20:00:00,22.22,0.00
12410,09/08/2023 20:10:00,22.22,0.00
12411,09/08/2023 20:20:00,22.13,0.00
12412,09/08/2023 20:30:00,22.09,0.00
12413,09/08/2023 20:40:00,22.01,0.00
12414,09/08/2023 20:50:00,21.96,0.00
12415,09/08/2023 21:00:00,21.88,0.00
12416,09/08/2023 21:10:00,21.92,0.00
12417,09/08/2023 21:20:00,21.83,0.00
12418,09/08/2023 21:30:00,21.83,0.00
12419,09/08/2023 21:40:00,21.79,0.00
12420,09/08/2023 21:50:00,21.83,0.00
12421,09/08/2023 22:00:00,21.88,0.00
12422,09/08/2023 22:10:00,21.96,0.00
12423,09/08/2023 22:20:00,22.01,0.00
12424,09/08/2023 22:30:00,22.13,0.00
12425,09/08/2023 22:40:00,22.18,0.00
12426,09/08/2023 22:50:00,22.26,0.00
12427,09/08/2023 23:00:00,22.39,0.00
12428,09/08/2023 23:10:00,22.39,0.00
12429,09/08/2023 23:20:00,22.48,0.00
12430,09/08/2023 23:30:00,22.48,0.00
12431,09/08/2023 23:40:00,22.48,0.00
12432,09/08/2023 23:50:00,22.56,0.00
12433,09/09/2023 00:00:00,22.61,0.00
12434,09/09/2023 00:10:00,22.61,0.00
12435,09/09/2023 00:20:00,22.61,0.00
12436,09/09/2023 00:30:00,22.61,0.00
12437,09/09/2023 00:40:00,22.65,0.00
12438,09/09/2023 00:50:00,22.61,0.00
12439,09/09/2023 01:00:00,22.69,0.00
12440,09/09/2023 01:10:00,22.73,0.00
12441,09/09/2023 01:20:00,22.78,0.00
12442,09/09/2023 01:30:00,22.78,0.00
12443,09/09/2023 01:40:00,22.82,0.00
12444,09/09/2023 01:50:00,22.82,0.00
12445,09/09/2023 02:00:00,22.86,0.00
12446,09/09/2023 02:10:00,22.95,0.00
12447,09/09/2023 02:20:00,22.91,0.00
12448,09/09/2023 02:30:00,22.95,0.00
12449,09/09/2023 02:40:00,22.99,0.00
12450,09/09/2023 02:50:00,23.03,0.00
12451,09/09/2023 03:00:00,23.03,0.00
12452,09/09/2023 03:10:00,23.08,0.00
12453,09/09/2023 03:20:00,23.08,0.00
12454,09/09/2023 03:30:00,23.08,0.00
12455,09/09/2023 03:40:00,23.12,0.00
12456,09/09/2023 03:50:00,23.12,0.00
12457,09/09/2023 04:00:00,23.12,0.00
12458,09/09/2023 04:10:00,23.16,0.00
12459,09/09/2023 04:20:00,23.16,0.00
12460,09/09/2023 04:30:00,23.16,0.00
12461,09/09/2023 04:40:00,23.16,0.00
12462,09/09/2023 04:50:00,23.21,0.00
12463,09/09/2023 05:00:00,23.16,0.00
12464,09/09/2023 05:10:00,23.12,0.00
12465,09/09/2023 05:20:00,23.12,0.00
12466,09/09/2023 05:30:00,23.03,0.00
12467,09/09/2023 05:40:00,22.99,0.00
12468,09/09/2023 05:50:00,22.95,0.00
12469,09/09/2023 06:00:00,22.91,1.08
12470,09/09/2023 06:10:00,22.91,12.18
12471,09/09/2023 06:20:00,22.86,33.08
12472,09/09/2023 06:30:00,22.82,61.40
12473,09/09/2023 06:40:00,22.69,70.60
12474,09/09/2023 06:50:00,22.69,103.64
12475,09/09/2023 07:00:00,22.65,295.44
12476,09/09/2023 07:10:00,22.65,422.72
12477,09/09/2023 07:20:00,22.69,303.44
12478,09/09/2023 07:30:00,22.69,424.48
12479,09/09/2023 07:40:00,22.69,847.68
12480,09/09/2023 07:50:00,22.73,1411.20
12481,09/09/2023 08:00:00,22.82,3080.96
12482,09/09/2023 08:10:00,22.82,3950.08
12483,09/09/2023 08:20:00,22.86,4339.20
12484,09/09/2023 08:30:00,22.82,5550.08
12485,09/09/2023 08:40:00,22.78,5506.56
12486,09/09/2023 08:50:00,22.73,5754.88
12487,09/09/2023 09:00:00,22.52,1505.28
12488,09/09/2023 09:10:00,22.56,3147.52
12489,09/09/2023 09:20:00,22.39,2190.08
12490,09/09/2023 09:30:00,22.39,1954.56
12491,09/09/2023 09:40:00,22.48,3470.08
12492,09/09/2023 09:50:00,22.65,12538.88
12493,09/09/2023 10:00:00,22.39,2422.40
12494,09/09/2023 10:10:00,22.35,2429.44
12495,09/09/2023 10:20:00,22.31,2801.92
12496,09/09/2023 10:30:00,22.39,3651.84
12497,09/09/2023 10:40:00,22.43,4640.00
12498,09/09/2023 10:50:00,22.35,2535.04
12499,09/09/2023 11:00:00,22.48,4692.48
12500,09/09/2023 11:10:00,22.52,4623.36
12501,09/09/2023 11:20:00,22.52,2464.00
12502,09/09/2023 11:30:00,22.65,2828.80
12503,09/09/2023 11:40:00,22.82,6359.04
12504,09/09/2023 11:50:00,22.95,7664.64
12505,09/09/2023 12:00:00,22.99,5952.00
12506,09/09/2023 12:10:00,22.99,6993.92
12507,09/09/2023 12:20:00,22.99,7137.28
12508,09/09/2023 12:30:00,23.03,6568.96
12509,09/09/2023 12:40:00,22.99,5928.96
12510,09/09/2023 12:50:00,22.99,6046.72
12511,09/09/2023 13:00:00,23.08,4695.04
12512,09/09/2023 13:10:00,23.03,3400.96
12513,09/09/2023 13:20:00,23.08,4938.24
12514,09/09/2023 13:30:00,23.08,2694.40
12515,09/09/2023 13:40:00,23.21,5273.60
12516,09/09/2023 13:50:00,23.21,4611.84
12517,09/09/2023 14:00:00,23.21,3801.60
12518,09/09/2023 14:10:00,23.25,1040.32
12519,09/09/2023 14:20:00,23.38,6725.12
12520,09/09/2023 14:30:00,23.25,1019.52
12521,09/09/2023 14:40:00,23.34,1205.12
12522,09/09/2023 14:50:00,23.38,3063.04
12523,09/09/2023 15:00:00,23.55,3210.24
12524,09/09/2023 15:10:00,23.59,3308.80
12525,09/09/2023 15:20:00,23.68,3242.24
12526,09/09/2023 15:30:00,23.72,2970.88
12527,09/09/2023 15:40:00,23.72,2696.96
12528,09/09/2023 15:50:00,23.64,2299.52
12529,09/09/2023 16:00:00,23.55,1032.64
12530,09/09/2023 16:10:00,23.51,1130.56
12531,09/09/2023 16:20:00,23.55,760.64
12532,09/09/2023 16:30:00,23.55,893.12
12533,09/09/2023 16:40:00,23.64,643.20
12534,09/09/2023 16:50:00,23.64,652.00
12535,09/09/2023 17:00:00,23.64,697.28
12536,09/09/2023 17:10:00,23.59,624.16
12537,09/09/2023 17:20:00,23.51,412.32
12538,09/09/2023 17:30:00,23.42,398.24
12539,09/09/2023 17:40:00,23.38,290.24
12540,09/09/2023 17:50:00,23.25,280.72
12541,09/09/2023 18:00:00,23.25,210.96
12542,09/09/2023 18:10:00,23.16,191.68
12543,09/09/2023 18:20:00,23.08,148.16
12544,09/09/2023 18:30:00,22.99,98.52
12545,09/09/2023 18:40:00,22.91,57.50
12546,09/09/2023 18:50:00,22.95,31.35
12547,09/09/2023 19:00:00,22.99,12.83
12548,09/09/2023 19:10:00,23.03,3.68
12549,09/09/2023 19:20:00,23.03,0.00
12550,09/09/2023 19:30:00,23.03,0.00
12551,09/09/2023 19:40:00,22.99,0.00
12552,09/09/2023 19:50:00,22.99,0.00
12553,09/09/2023 20:00:00,22.95,0.00
12554,09/09/2023 20:10:00,22.91,0.00
12555,09/09/2023 20:20:00,22.86,0.00
12556,09/09/2023 20:30:00,22.82,0.00
12557,09/09/2023 20:40:00,22.78,0.00
12558,09/09/2023 20:50:00,22.73,0.00
12559,09/09/2023 21:00:00,22.65,0.00
12560,09/09/2023 21:10:00,22.61,0.00
12561,09/09/2023 21:20:00,22.52,0.00
